"Step","env: TAXI - losses/qf_update_1","env: TAXI - losses/qf_update_1__MIN","env: TAXI - losses/qf_update_1__MAX"
"114","0.000003798120369964003","0","0.000018990601849820014"
"115","0.180002","0","0.90001"
"116","0","0","0"
"117","0.16200360002","0","0.8100180001"
"118","0","0","0"
"119","0.1458048600540002","0","0.729024300270001"
"120","0.16200360002","0","0.8100180001"
"121","0.180002","0","0.90001"
"122","0","0","0"
"123","0","0","0"
"124","0","0","0"
"125","0.1458048600540002","0","0.729024300270001"
"126","0.16200360002","0","0.8100180001"
"127","0","0","0"
"128","0","0","0"
"129","0.16200360002","0","0.8100180001"
"130","0","0","0"
"131","0.1458048600540002","0","0.729024300270001"
"132","0.16200360002","0","0.8100180001"
"133","0.16200360002","0","0.8100180001"
"134","0","0","0"
"135","0","0","0"
"136","0.16200360002","0","0.8100180001"
"137","0","0","0"
"138","0","0","0"
"139","0","0","0"
"140","0.0503958799119996","0","0.251979399559998"
"141","0.1458048600540002","0","0.729024300270001"
"142","0.1458048600540002","0","0.729024300270001"
"143","0.00034190300859982003","0","0.0017095150429991002"
"144","0","0","0"
"145","0","0","0"
"146","0","0","0"
"147","0","0","0"
"148","0.34200560001999997","0","0.90001"
"149","0","0","0"
"150","0.14581025741451015","0","0.729024300270001"
"151","5.59556153569764e-9","0","2.7977807678488203e-8"
"152","0.1458048600540002","0","0.729024300270001"
"153","0","0","0"
"154","0.1312258320972007","0","0.6561291604860036"
"155","0","0","0"
"156","0","0","0"
"157","0","0","0"
"158","0.2","0","1"
"159","0.000008276024746733203","0","0.00004138012373366602"
"160","0.16200360002","0","0.8100180001"
"161","0.1458048600540002","0","0.729024300270001"
"162","0.16200360002","0","0.8100180001"
"163","0.1312258320972007","0","0.6561291604860036"
"164","0.00003418688182989601","0","0.00017093440914948006"
"165","0","0","0"
"166","0","0","0"
"167","0","0","0"
"168","0","0","0"
"169","0.11810456114580163","0","0.5905228057290082"
"170","0.1458048600540002","0","0.729024300270001"
"171","0","0","0"
"172","0.16200381260121607","0","0.8100180001"
"173","0","0","0"
"174","0","0","0"
"175","1.4048943786264895e-8","0","7.024471893132448e-8"
"176","0.1312258320972007","0","0.6561291604860036"
"177","0.1312258320972007","0","0.6561291604860036"
"178","0.14580486008741128","0","0.729024300270001"
"179","0.11810456114580163","0","0.5905228057290082"
"180","0","0","0"
"181","2.2053104254739583e-7","0","0.0000011026552127369792"
"182","0.16200360002","0","0.8100180001"
"183","0.10629569697892396","0","0.5314764303841646"
"184","0","0","0"
"185","0.1312258320972007","0","0.6561291604860036"
"186","0","0","0"
"187","0.24933039324300235","0","0.6561291604860036"
"188","1.1246238678262383e-11","0","5.6231193391311915e-11"
"189","0.1458050313167943","0","0.729024300270001"
"190","0.000059976609195379414","0","0.00029988304597689707"
"191","0.00003746949533088669","0","0.00018734747665443346"
"192","0.1458048600540002","0","0.729024300270001"
"193","0.1312258320972007","0","0.6561291604860036"
"194","0","0","0"
"195","0.13126958764787824","0","0.6561291604860036"
"196","0.11810456114580163","0","0.5905228057290082"
"197","0","0","0"
"198","0","0","0"
"199","0.31122783209720073","0","0.90001"
"200","0.11810456115381121","0","0.5905228057290082"
"201","0","0","0"
"202","0","0","0"
"203","0.1312258322255468","0","0.6561291604860036"
"204","2.101542011776352e-10","0","1.050771005888176e-9"
"205","0.16200363638343693","0","0.8100180001"
"206","0.11810456114600612","0","0.5905228057290082"
"207","0","0","0"
"208","0.09566682060048501","0","0.478334102110052"
"209","0.000001666102016214333","0","0.000008330510081071665"
"210","0","0","0"
"211","0","0","0"
"212","0","0","0"
"213","0","0","0"
"214","0","0","0"
"215","0.2639094211998018","0","0.729024300270001"
"216","0.11810457913340526","0","0.5905228057290082"
"217","0.29160972012048986","0","0.729024300270001"
"218","3.962848305739755e-10","0","1.9814241528698775e-9"
"219","1.9988002999600035e-7","0","9.994001499800018e-7"
"220","0.16200360002","0","0.8100180001"
"221","0","0","0"
"222","0.1458048600540002","0","0.729024300270001"
"223","0","0","0"
"224","0.16201186596620776","0","0.8100180001"
"225","4.2591476788599976e-7","0","0.0000021286972135734146"
"226","0.0000068527222542855535","0","0.00003425012044196839"
"227","0.25210267932304686","0","0.729024300270001"
"228","0.11810456114580163","0","0.5905228057290082"
"229","0.10629528607889911","0","0.5314764303841646"
"230","0.0000029051674814374","0","0.000014515075891194346"
"231","0.10629550974304536","0","0.5314764303841646"
"232","0","0","0"
"233","0.09566719055877469","0","0.478334102110052"
"234","0.23752111817403362","0","0.6561291604860036"
"235","0.14580486005400373","0","0.729024300270001"
"236","0.1312258321868554","0","0.6561291604860036"
"237","7.493601972338357e-8","0","3.7468009861691787e-7"
"238","0.10629528610585146","0","0.5314764303841646"
"239","0.10629528628199887","0","0.5314764303841646"
"240","3.812273352419333e-8","0","1.898680391935607e-7"
"241","3.196425211163729e-8","0","1.5978882084521374e-7"
"242","9.222221401662236e-7","0","0.0000045972806659140075"
"243","1.3194018954320006e-8","0","6.597009477160003e-8"
"244","0.13122583689163417","0","0.6561291604860036"
"245","0","0","0"
"246","0.10629529541398634","0","0.5314764303841646"
"247","0.11810492379907282","0","0.5905228057290082"
"248","0.09566697044738239","0","0.478334102110052"
"249","6.938477794743454e-7","0","0.000003469238897371727"
"250","3.3950450780097437e-12","0","9.975979227912219e-12"
"251","0.1312258356277508","0","0.6561291604860036"
"252","0.1181045721478626","0","0.5905228057290082"
"253","0.0861077480315334","0","0.4305054752400679"
"254","0.00012727233824063333","0","0.0006362615625006986"
"255","0.0774918465541627","0","0.3874592327708135"
"256","0","0","0"
"257","0.10629528844145045","0","0.5314764303841646"
"258","0.22689265251921112","0","0.6561291604860036"
"259","0.1062952860770412","0","0.5314764303841646"
"260","0.08611030993271533","0","0.4305054752400679"
"261","0.14580489792225235","0","0.729024300270001"
"262","0.1312258322655117","0","0.6561291604860036"
"263","0.000005343650261921208","0","0.00002671766105983797"
"264","0.1458521010978277","0","0.729024300270001"
"265","8.794385671735071e-9","0","4.3971928358675356e-8"
"266","0.000001222077367699711","0","0.000006110386838498554"
"267","1.0990513330749147e-8","0","5.495184794967702e-8"
"268","2.1490516434125733e-11","0","1.0743340531850836e-10"
"269","0","0","0"
"270","3.4350507162505097e-11","0","1.7160250880090613e-10"
"271","1.0203815719261405e-11","0","5.1019078596307026e-11"
"272","0.000001523705205218255","0","0.000007618526026091276"
"273","0.11810474867372896","0","0.5905228057290082"
"274","0.16541025723922237","0","0.478334102110052"
"275","0.06276979106019709","0","0.3138489528492947"
"276","0.000008009408519575731","0","0.0000400442278242207"
"277","4.398721976592013e-8","0","9.44126649136698e-8"
"278","0.23757341158185058","1.0787013838608422e-8","0.6561291604860036"
"279","0.00038125003263769287","0","0.0018994400539984004"
"280","0.21392018075442065","0.00001868844101782812","0.5905228057290082"
"281","1.707497356766804e-11","0","8.53748678383402e-11"
"282","0.11815971619750369","0","0.5905228057290082"
"283","7.3221328086145785e-9","0","3.661066404307289e-8"
"284","3.160934928977151e-7","0","0.0000015802246017372707"
"285","3.4104143473986826e-9","0","1.4800277570503313e-8"
"286","9.94128212950428e-8","0","3.748077024851751e-7"
"287","3.202775295329018e-10","0","1.6013876476645092e-9"
"288","0.08610109508342334","0","0.4305054752400679"
"289","0.000044731877474159884","0","0.00020335879755774852"
"290","0","0","0"
"291","0.08610122587619583","0","0.4305054752400679"
"292","0.09566682143225722","0","0.478334102110052"
"293","0.13122583221276268","0","0.6561291604860036"
"294","0.09566684363136572","0","0.478334102110052"
"295","5.975402118405669e-7","0","0.0000029877010592028342"
"296","1.2760070767365645e-9","0","5.736688576128581e-9"
"297","0.13123332380894628","0","0.6561291604860036"
"298","2.6915685267281105e-7","0","0.000001002680391107158"
"299","0.09566691210230957","0","0.478334102110052"
"300","0.1923963811248465","0","0.5314764303841646"
"301","0.08610109558982254","0","0.4305054752400679"
"302","0.11810457486472034","0","0.5905228057290082"
"303","1.0866028235185832e-10","0","5.433014117592916e-10"
"304","2.290976552280772e-8","0","1.145333775252434e-7"
"305","0.00005363451728847906","0","0.0002681725862369787"
"306","0.1837871326309956","0","0.5314764303841646"
"307","0.0038980534976835795","0","0.019448552852455687"
"308","0.000004924345515653025","0","0.000024618929185297637"
"309","0.07887377830095033","0","0.3874592327708135"
"310","0.19133380681875695","0","0.478334102110052"
"311","0.006352143827941551","0","0.03176066114602072"
"312","1.2561936038316587e-8","0","4.294213031537849e-8"
"313","2.506907358695515e-11","0","1.1556894547003654e-10"
"314","0.1312258475937916","0","0.6561291604860036"
"315","0.10629528607683292","0","0.5314764303841646"
"316","0.08618137736029399","0","0.4305054752400679"
"317","0.000012001487415428188","0","0.00005989848972930828"
"318","0.0000010192813474597338","0","0.000004943473443440444"
"319","1.0949009645147136e-14","0","5.474504822573568e-14"
"320","0.08610132728125679","0","0.4305054752400679"
"321","0.00004086783030171906","0","0.00014214920801173097"
"322","4.286937917592983e-10","0","2.143447263241103e-9"
"323","0.00047995249397275643","0","0.002398245691886587"
"324","7.754536861423542e-10","0","2.9487528953749378e-9"
"325","0.07750544522466982","1.0740638747780862e-10","0.3874592327708135"
"326","0.00036363846417039917","0","0.0018174338214958358"
"327","0.09566682548280057","0","0.478334102110052"
"328","0.3226708371444811","8.905127447703567e-12","0.5905228057290082"
"329","0.11811984468244852","4.259037190321159e-10","0.5905228057290082"
"330","0.0004691913022296391","0","0.0022969187621285836"
"331","1.8599979863482444e-9","0","9.050290746573271e-9"
"332","0.09566682217317193","0","0.478334102110052"
"333","0.000003108987544359583","0","0.000015415364267281704"
"334","7.154554202783719e-8","0","3.5755483437523854e-7"
"335","0.06974455619240646","0","0.3487171840860598"
"336","1.714870300703869e-9","0","4.456835310025495e-9"
"337","8.126793594867728e-8","1.7464803800462072e-11","3.567897015779972e-7"
"338","0.0004590035239039355","0","0.0022950175908094763"
"339","0.000025349151459441327","0","0.00012647983912823243"
"340","0.08612540294664381","0","0.4305054752400679"
"341","0.000009725853232651534","4.266452220608861e-7","0.000027669311330353847"
"342","0.18784801006378288","0","0.5905228057290082"
"343","4.054160954343934e-8","0","2.010454766976675e-7"
"344","2.0030092325549973e-9","0","6.991283653817227e-9"
"345","0.19562199463345317","0","0.5905228057290082"
"346","0.08613718185183154","1.0501625895744892e-13","0.4305054752400679"
"347","0.00005018430037769782","2.462245563691139e-11","0.00024805864377520025"
"348","0.10629528614481931","0","0.5314764303841646"
"349","0.08613298650875613","0","0.4305054752400679"
"350","0.05649477181383132","0","0.2824671960538937"
"351","0.0003126754751453549","0","0.0015628293897169078"
"352","0.00000739835775720395","1.1060928029822169e-10","0.00003317357892617881"
"353","0.0004487449458334238","6.873530433741681e-11","0.0022364290977592016"
"354","0.07749264997806696","3.6053477654973e-13","0.3874592327708135"
"355","0.13948687363443962","0","0.3487171840860598"
"356","0.000002244566069508059","1.5566187160502456e-14","0.000009263778939788033"
"357","0.00026709012957905944","0","0.001042145239988493"
"358","0.07749185692359048","8.875563556062934e-11","0.3874592327708135"
"359","0.003654061818252642","0","0.01827010550842788"
"360","0.00003178019119546927","5.089117214402994e-10","0.00015887064606575504"
"361","0.0697439533789436","0","0.3487171840860598"
"362","0.0956668555531089","6.300482751892344e-11","0.478334102110052"
"363","0.06351139110872235","3.429978771701302e-11","0.3138489528492947"
"364","0.000012412294863634954","0","0.00005806693189209647"
"365","0.10629528892176895","0","0.5314764303841646"
"366","0.08610202357277577","1.7301116988515714e-13","0.4305054752400679"
"367","1.1983207629267614e-8","0","5.932734042316642e-8"
"368","0.06277139382400254","2.335467114894011e-9","0.3138489528492947"
"369","0.10629930416954432","0","0.5314764303841646"
"370","0.07779873249166139","4.780560004606386e-9","0.3874592327708135"
"371","7.995583603622148e-9","0","3.997791297612328e-8"
"372","0.05649344165270041","0","0.2824671960538937"
"373","0.10629532328398857","0","0.5314764303841646"
"374","0.050886543181833596","0","0.2542233011204649"
"375","0.09566711293690054","0","0.478334102110052"
"376","0.09566682345043868","0","0.478334102110052"
"377","3.51944272057309e-7","0","0.000001759686199053418"
"378","0.000004209947985500265","0","0.00002100298760732028"
"379","0.10647405969225106","0","0.5314764303841646"
"380","0.0697436367572669","0","0.3487171840860598"
"381","0.06279528346929517","4.697044571057962e-9","0.3138489528492947"
"382","7.3101591279943355e-9","0","1.9088715310056548e-8"
"383","2.5324296157583423e-7","4.817828591600307e-12","7.197362487723833e-7"
"384","0.0001586020446249304","0","0.0007927581441871539"
"385","0.07749187422425563","1.4707644851010226e-11","0.3874592327708135"
"386","0.08225847044295673","2.1059916899072265e-11","0.3874592327708135"
"387","0.06404486121632877","5.610825491997637e-7","0.3138489528492947"
"388","0.005096551263389836","0","0.020826222093424426"
"389","0.05649452344087589","2.0999359204634456e-12","0.2824671960538937"
"390","0.10736653424955496","7.588515734183488e-7","0.2824671960538937"
"391","0.00014646481033212395","0","0.0007322889214598384"
"392","1.866443764903323e-8","0","9.323663099845364e-8"
"393","0.0000825533842170398","3.7141901794963685e-12","0.00025702994504572953"
"394","0.0000012416991417373077","0","0.0000027964620976883065"
"395","0.056522121216683006","3.9839186554499324e-9","0.2824671960538937"
"396","5.341686743966296e-7","2.9010099713949766e-9","0.00000132261938941475"
"397","1.2234279165541489e-7","2.0290994409415263e-9","4.900990113679552e-7"
"398","0.00038790555125145905","8.737811601721761e-9","0.0019297830066485487"
"399","0.0006414530403188532","1.1629112775555169e-9","0.0032007386177758455"
"400","0.045760702714603405","0","0.22880351324142956"
"401","0.07749189555497105","0","0.3874592327708135"
"402","0.0861063209078051","4.052924826950599e-10","0.4305054752400679"
"403","0.06995053887975275","0","0.3487171840860598"
"404","1.4227149883569498e-7","1.1305661872531889e-12","6.858847602486212e-7"
"405","0.041185590531210126","9.0060372237159e-12","0.20592544995241902"
"406","0.0000027795616984222796","6.729750463141634e-13","0.000013477867901571921"
"407","0.10630432416263509","0","0.5314764303841646"
"408","0.000010343828071583197","0","0.00005162544531406486"
"409","0.0009700119343646431","4.012788066089236e-9","0.004808970859275145"
"410","9.267734726253003e-7","3.471156501373932e-12","0.000003312081995876609"
"411","0.000019151992818130388","0","0.0000957599632051338"
"412","0.0002461789085758916","5.376246513487564e-11","0.0012306104422274702"
"413","0.000027647127811817707","1.3450124170040543e-10","0.00009676916023913401"
"414","0.00009783985308014934","0","0.0004724309741133712"
"415","0.06974389816347248","3.3900770786408516e-8","0.3487171840860598"
"416","0.06277285212352889","7.323526510276744e-10","0.3138489528492947"
"417","0.15852564667568686","1.1008764844760682e-12","0.478334102110052"
"418","0.14261593388161659","0","0.4305054752400679"
"419","0.07749187707716329","0","0.3874592327708135"
"420","0.05103389376002534","1.6713562853953599e-10","0.2542233011204649"
"421","0.1394868950956519","2.954170839358191e-11","0.3487171840860598"
"422","0.04576086970642949","7.958029032200227e-10","0.22880351324142956"
"423","9.762800248434075e-9","0","4.846477256568005e-8"
"424","0.10733821857706531","4.247460073396257e-8","0.2824671960538937"
"425","0.0956772009279651","0","0.478334102110052"
"426","0.00003275014792324","4.32173819248757e-9","0.00008378823434488836"
"427","0.000005013850676589732","0","0.000025015811145987388"
"428","0.0000185897054326666","1.6925876931022529e-9","0.00004804145664677707"
"429","0.0000017479143363407441","0","0.000008651160082675552"
"430","0.000054086351521853106","1.8706916425046733e-9","0.00026935086485493405"
"431","0.0005630733989352632","7.629531694087088e-11","0.0028056746329839697"
"432","6.455311560976894e-8","0","2.8423821500646005e-7"
"433","0.077492321114659","4.875658688184978e-11","0.3874592327708135"
"434","0.000004724160803842258","6.987489203700551e-10","0.000023451157104904203"
"435","0.06974412897309963","1.5950976896110338e-8","0.3487171840860598"
"436","0.0828278938109492","5.138210058448806e-9","0.22880351324142956"
"437","0.0629805850080695","1.3870631904643669e-12","0.3138489528492947"
"438","0.13686786212923793","2.0393250261921735e-9","0.478334102110052"
"439","0.09566683229536997","4.146837851197086e-11","0.478334102110052"
"440","0.000017985907924657905","1.583008740033246e-11","0.00006748557372097057"
"441","0.0000895220980329912","1.0060703454358883e-10","0.0004473747767065105"
"442","0.041187091644871325","3.6078275846851108e-9","0.20592544995241902"
"443","0.045760710536218205","1.1535501086002029e-9","0.22880351324142956"
"444","0.000055885595343297824","2.8808417558300633e-11","0.0002791614511536858"
"445","0.0000013940518181027242","2.979979852440366e-14","0.0000060592283460653745"
"446","1.976444642367128e-8","0","6.244091076993167e-8"
"447","0.00005706197975041662","1.0770822586219857e-9","0.0002852774507519871"
"448","0.000002365025438913309","5.603046859919717e-12","0.000011733479538988502"
"449","0.000004924435812289526","1.1092073490274272e-10","0.000024439290819564005"
"450","0.000003380344454691664","5.427408239774621e-11","0.000016710865269089832"
"451","0.12553958873248477","6.412873808990199e-12","0.3138489528492947"
"452","0.0038274773688932485","1.0486327607357358e-9","0.017749621441397506"
"453","0.03345877320964823","5.264460868209051e-9","0.16680332114015106"
"454","0.07749186924624218","4.34386172396038e-11","0.3874592327708135"
"455","4.2449790238779274e-7","2.115914266987213e-14","0.000001178577956949545"
"456","0.07758430508068478","8.798607597385575e-12","0.3874592327708135"
"457","0.062811978147607","2.536997096576452e-11","0.3138489528492947"
"458","4.118550102379282e-7","3.015050238277687e-9","0.0000020326680655911944"
"459","0.11926323813758374","3.620636073309416e-10","0.3138489528492947"
"460","0.05650928447579177","4.0821589838558556e-9","0.2824671960538937"
"461","0.000004140206711455724","1.9486128026277266e-11","0.000010667037369416685"
"462","0.05087967999224398","2.115914266987213e-14","0.2542233011204649"
"463","0.06975104721487442","1.0362563490277129e-7","0.3487171840860598"
"464","0.0002493555234439966","3.9717748319724895e-9","0.0007853782894852188"
"465","0.030056666028270007","3.767782754943951e-11","0.1501246570593474"
"466","3.5221188122841623e-8","0","9.522956815432532e-8"
"467","0.05215041076460902","7.58290784457222e-10","0.2542233011204649"
"468","0.000519915126891675","2.5127213718126033e-10","0.0025608831404372347"
"469","0.0000028726541947223235","1.4018726797122189e-9","0.000012886686208675172"
"470","0.041415081807465746","2.3792732018071988e-8","0.20592544995241902"
"471","0.03708222454507068","1.776682889607005e-9","0.1853349642116766"
"472","0.08610120408573749","2.0400002298848612e-10","0.4305054752400679"
"473","0.00011212490861001208","6.502238513488345e-10","0.0005595542793245284"
"474","2.8248699579350427e-7","6.097275696919335e-10","0.0000010678186069485853"
"475","0.1758962375936898","8.570756363457433e-8","0.4305054752400679"
"476","0.1085264602617914","1.5074001668296333e-8","0.2542233011204649"
"477","0.0014952341757407909","0","0.0074756451002228105"
"478","0.12058861962590776","4.477284070288422e-9","0.3487171840860598"
"479","0.02331542051972014","4.185331325812537e-14","0.10944452306596464"
"480","0.000016626085213669854","1.1844739239548199e-8","0.00008264080664739095"
"481","0.0000124736003604337","1.857490128069837e-11","0.00006229700256490783"
"482","0.08616050755420199","1.1219241221754697e-7","0.4305054752400679"
"483","0.00003853618533970978","0","0.00019145050581278602"
"484","0.045762975148910826","6.13423263669907e-13","0.22880351324142956"
"485","5.172399636393942e-7","8.651004069274734e-8","0.0000013220132655031153"
"486","6.968482407748322e-7","7.542678678373575e-10","0.0000019160161740148675"
"487","0.037321874827119475","7.016100345984415e-12","0.1853349642116766"
"488","0.04606997759135302","6.065149379077096e-7","0.22880351324142956"
"489","0.1536855272026254","1.5576259062243964e-8","0.3874592327708135"
"490","0.00012469809498694896","3.3733404136058753e-10","0.0006233884386712551"
"491","0.0000021076691565969707","9.005830131864942e-11","0.000006083469825842624"
"492","0.08617840414263091","4.267376564227261e-11","0.4305054752400679"
"493","0.0001992593464620809","1.727527126719139e-11","0.0009922849603180553"
"494","3.786602642001927e-7","2.5006221883482585e-9","0.0000010795316683020133"
"495","0.00009136229909401287","2.5100276348242304e-10","0.00036142577524374053"
"496","0.0000041797831442046305","6.548400446329377e-8","0.000019361058875808047"
"497","0.19361810195973655","1.1994344862553258e-7","0.4305054752400679"
"498","0.00004545012255407945","2.0329977285996237e-9","0.00011819780528544794"
"499","0.056493936298206336","3.784217888201697e-11","0.2824671960538937"
"500","0.04118582148313839","1.3032491777764093e-10","0.20592544995241902"
"501","0.04578669595322885","9.363426077031303e-11","0.22880351324142956"
"502","0.054799768712283294","2.7317079402989484e-7","0.1853349642116766"
"503","0.00031295040440759475","1.0896511755843314e-8","0.0008461986621753604"
"504","0.00018298752891438903","1.49607931841392e-11","0.0008966576680257516"
"505","0.0000049027529401283635","3.533448081606723e-10","0.000013918677440217281"
"506","0.07749192911956691","2.6893013792703905e-9","0.3874592327708135"
"507","0.046077746814757674","9.782798760580896e-8","0.23035253745628492"
"508","1.0738839960681391e-7","2.4458240023800847e-13","2.4862283300229765e-7"
"509","0.02702305455035082","2.0638602540788555e-8","0.1351136925999833"
"510","0.05084505162027829","3.6557711081365514e-8","0.2542233011204649"
"511","0.00001478957650357069","4.9693428789574664e-8","0.00006810247986783046"
"512","0.06974346679928892","1.0847362935036402e-8","0.3487171840860598"
"513","0.12751520300234506","0.000003109186075169402","0.3487171840860598"
"514","0.024686658436990746","2.089010532732473e-10","0.10944452306596464"
"515","0.000044010420433183406","2.166882859091231e-9","0.00015978807966657415"
"516","0.000015636754238038457","1.1242079723770913e-9","0.00007568110609775467"
"517","0.03565797911380645","3.7914622043025546e-10","0.09850116520459884"
"518","0.13399547029079467","5.600543224026112e-11","0.3874592327708135"
"519","0.0000012631226248638181","9.465058681790293e-9","0.0000060373431366023755"
"520","0.000008319091742617715","2.107725476070087e-8","0.000022722978536935323"
"521","0.20278300083127282","0.0000033943080091485293","0.3874592327708135"
"522","0.0002177344238489551","4.730635635236946e-9","0.0010826900327278682"
"523","0.0001097326321670309","3.675150044451461e-9","0.00046510762269160014"
"524","7.252909656080427e-8","1.9758338844364694e-11","2.5928426990285724e-7"
"525","0.000007552632383207574","1.6316383635446293e-8","0.00001904217331840362"
"526","0.000347578800890563","7.395839481003886e-10","0.0016156480572370898"
"527","0.11361445991735637","2.3614940441903806e-13","0.3138489528492947"
"528","0.04705280986926103","1.0601042962208728e-10","0.16680332114015106"
"529","0.06328052389212334","1.5491713518154712e-8","0.2824671960538937"
"530","5.903322187228868e-8","7.944351476416413e-10","2.3047154599903655e-7"
"531","0.08757640967502758","1.3124978598412733e-9","0.3487171840860598"
"532","0.06975891998644208","4.9126002812385104e-8","0.3487171840860598"
"533","0.03746622912260052","1.0343986240476711e-9","0.1853349642116766"
"534","0.05649422255982929","1.3799429780555002e-10","0.2824671960538937"
"535","0.0002874316313217874","0","0.0014367284462425258"
"536","0.000002166740055188772","1.0168552724122751e-9","0.0000065927713889292584"
"537","0.011633643035926478","6.732201396161926e-11","0.05816718444419622"
"538","0.0000011492478587688964","3.968376917988367e-9","0.000004408386572156658"
"539","0.0000024914202171296337","3.138568042441674e-8","0.000008128681547017977"
"540","0.11220704288229463","0.00021693217524752944","0.3138489528492947"
"541","0.0005418012407218278","3.830075037101694e-8","0.002543253657403973"
"542","0.09280254138384761","3.611218864638709e-8","0.3138489528492947"
"543","0.07786897938774845","6.23497959685325e-11","0.2542233011204649"
"544","0.024320757834232813","5.074997139547175e-10","0.121603674476911"
"545","0.02483227035420247","1.2606674995890032e-11","0.07180974303906251"
"546","0.12843022093279008","3.0496464512847374e-8","0.3487171840860598"
"547","0.05084490165072688","4.414931268475743e-9","0.2542233011204649"
"548","0.0000012543018026747062","5.078900816814293e-10","0.000005177382463259278"
"549","0.000032700084614993426","3.0506473314676324e-8","0.00016310637314079018"
"550","0.1060298069516156","1.497320582367149e-8","0.2542233011204649"
"551","0.1266261864122798","0.000004725603485374771","0.3138489528492947"
"552","0.04576076038425257","1.8225040083834633e-10","0.22880351324142956"
"553","0.04121471304895783","2.8738063317207766e-11","0.20592544995241902"
"554","0.051003729589238364","2.8080830860496443e-12","0.2542233011204649"
"555","0.05284421757248967","7.487382092102684e-7","0.20592544995241902"
"556","0.02190462628407605","6.658415308158226e-9","0.10944452306596464"
"557","0.04123736124224831","3.204295705553956e-8","0.20592544995241902"
"558","0.05649638767551736","3.669941802712742e-10","0.2824671960538937"
"559","0.0003891437845865377","2.2403952340993248e-8","0.00194460826169551"
"560","0.10204220548763372","5.83203569466789e-8","0.2824671960538937"
"561","0.07324008984347087","8.120838640086981e-10","0.3138489528492947"
"562","0.03336134272274351","2.8782621920414497e-8","0.16680332114015106"
"563","0.06710850771345649","5.3699904034234465e-8","0.1853349642116766"
"564","0.00780051973957106","0.000025258467687172197","0.038165185897204856"
"565","0.000024725409605239078","1.270214881335926e-10","0.0000626402820821011"
"566","0.047259301544503876","2.1349226669605054e-9","0.22880351324142956"
"567","0.03013942934533047","3.666092686106337e-10","0.1501246570593474"
"568","0.000009183526282074832","7.441701455204582e-9","0.000041122368205481184"
"569","0.019700285840318972","6.584941923062611e-9","0.09850116520459884"
"570","0.027022751934263393","1.1985395998207164e-8","0.1351136925999833"
"571","0.016315944722593297","1.4966005374699256e-8","0.0471164664149355"
"572","0.02623458743200474","1.7067882350726893e-9","0.088652033695791"
"573","0.02703507113646436","1.0198511936039678e-8","0.1351136925999833"
"574","0.056702800164709334","0.000003988460821248593","0.2824671960538937"
"575","0.022145673359634042","1.339077333739565e-7","0.07978771684654895"
