_step,lambdas/Objective,seed,arm
1,0.3333333333333333,1768704443,0.5
2,0.3333333333333333,1768704443,0.5
3,0.3333333333333333,1768704443,0.5
4,0.3333333333333333,1768704443,0.5
5,0.3333333333333333,1768704443,0.5
6,0.3333333333333333,1768704443,0.5
7,0.3333333333333333,1768704443,0.5
8,0.3333333333333333,1768704443,0.5
9,0.3333333333333333,1768704443,0.5
10,0.2313207468470418,1768704443,0.5
11,0.2378939117577685,1768704443,0.5
12,0.2478181564369802,1768704443,0.5
13,0.2380958025968158,1768704443,0.5
14,0.260969547851153,1768704443,0.5
15,0.2726438089618505,1768704443,0.5
16,0.2851323879463541,1768704443,0.5
17,0.2682667951492072,1768704443,0.5
18,0.2656302971269804,1768704443,0.5
19,0.2700501592725502,1768704443,0.5
20,0.2469449190232457,1768704443,0.5
21,0.2604934177506913,1768704443,0.5
22,0.2363564557707232,1768704443,0.5
23,0.2243654302155057,1768704443,0.5
24,0.1881256417926173,1768704443,0.5
25,0.170340025485775,1768704443,0.5
26,0.1573141260484011,1768704443,0.5
27,0.1509582855917727,1768704443,0.5
28,0.1237105348724333,1768704443,0.5
29,0.1101827007502537,1768704443,0.5
30,0.1034473318312417,1768704443,0.5
31,0.0759446768463801,1768704443,0.5
32,0.0640988769767354,1768704443,0.5
33,0.0578862306928736,1768704443,0.5
34,0.0824282237896214,1768704443,0.5
35,0.0687784718055662,1768704443,0.5
36,0.0635197651018179,1768704443,0.5
37,0.0606897326162978,1768704443,0.5
38,0.059223309656887,1768704443,0.5
39,0.0584770916768796,1768704443,0.5
40,0.0565099676017932,1768704443,0.5
41,0.0555383581479334,1768704443,0.5
42,0.0550556192415044,1768704443,0.5
43,0.0548150256636504,1768704443,0.5
44,0.0266693864209811,1768704443,0.5
45,0.0131596450145564,1768704443,0.5
46,0.0065542493629,1768704443,0.5
47,0.0032899246743924,1768704443,0.5
48,0.0016674756639147,1768704443,0.5
49,0.0008586941474919,1768704443,0.5
50,0.0004693163971453,1768704443,0.5
51,0.0002652424106702,1768704443,0.5
