"Step","env: CHICKENBANANA - lambdas/Chicken","env: CHICKENBANANA - lambdas/Chicken__MIN","env: CHICKENBANANA - lambdas/Chicken__MAX"
"1","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"2","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"3","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"4","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"5","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"6","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"7","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"8","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"9","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"10","0.1","0","1"
"11","0.09950252175331116","0","0.9950252175331116"
"12","0.098022198677063","0","0.9802219867706299"
"13","0.09607114791870117","0","0.9607114791870117"
"14","0.0941771388053894","0","0.941771388053894"
"15","0.09232861399650574","0","0.9232861399650574"
"16","0.09004546999931336","0","0.9004546999931335"
"17","0.08781585097312927","0","0.8781585097312927"
"18","0.0846983551979065","0","0.8469835519790649"
"19","0.08173748850822449","0","0.8173748850822449"
"20","0.0788704514503479","0","0.788704514503479"
"21","0.07609266638755799","0","0.7609266638755798"
"22","0.07396169900894164","0","0.7396169900894165"
"23","0.07203511595726013","0","0.7203511595726013"
"24","0.06977218985557557","0","0.6977218985557556"
"25","0.0683126151561737","0","0.6831261515617371"
"26","0.06663153171539307","0","0.6663153171539307"
"27","0.06502336263656616","0","0.6502336263656616"
"28","0.06362703442573547","0","0.6362703442573547"
"29","0.06229905486106872","0","0.6229905486106873"
"30","0.06103450655937195","0","0.6103450655937195"
"31","0.05968043804168701","0","0.5968043804168701"
"32","0.05837881565093994","0","0.5837881565093994"
"33","0.05712662935256958","0","0.5712662935256958"
"34","0.05627284049987793","0","0.5627284049987793"
"35","0.05491405725479126","0","0.5491405725479126"
"36","0.053951531648635864","0","0.5395153164863586"
"37","0.053339028358459474","0","0.5333902835845947"
"38","0.05308120846748352","0","0.5308120846748352"
"39","0.05300341844558716","0","0.5300341844558716"
"40","0.05323837995529175","0","0.5323837995529175"
"41","0.053906196355819704","0","0.539061963558197"
"42","0.05454173684120178","0","0.5454173684120178"
"43","0.05517721176147461","0","0.5517721176147461"
"44","0.05579031705856323","0","0.5579031705856323"
"45","0.056382179260253906","0","0.5638217926025391"
"46","0.0569538950920105","0","0.569538950920105"
"47","0.05723199248313904","0","0.5723199248313904"
"48","0.057500946521759036","0","0.5750094652175903"
"49","0.057873588800430295","0","0.578735888004303"
"50","0.058232450485229494","0","0.5823245048522949"
"51","0.058578258752822875","0","0.5857825875282288"
"52","0.05855271816253662","0","0.5855271816253662"
"53","0.058735281229019165","0","0.5873528122901917"
"54","0.05891067385673523","0","0.5891067385673523"
"55","0.05932086706161499","0","0.5932086706161499"
