"Step","env: CHICKENBANANA - lambdas/Banana","env: CHICKENBANANA - lambdas/Banana__MIN","env: CHICKENBANANA - lambdas/Banana__MAX"
"1","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"2","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"3","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"4","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"5","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"6","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"7","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"8","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"9","0.33333333333333337","0.3333333333333333","0.3333333333333333"
"10","0.1664614286273718","0","0.44999998807907104"
"11","0.1663767211139202","0","0.44999998807907104"
"12","0.1662092849612236","0","0.44999998807907104"
"13","0.16601356007158757","0","0.44999998807907104"
"14","0.1657887440174818","0","0.44986245036125183"
"15","0.1655329385306686","0.00033256178721785545","0.4494754374027252"
"16","0.16526214457117022","0.000995041336864233","0.4490901231765747"
"17","0.1650088269612752","0.0016534629976376891","0.44870659708976746"
"18","0.1647896020207554","0.002308512572199106","0.4483247399330139"
"19","0.16459146556444465","0.002959881443530321","0.44794464111328125"
"20","0.1644440467003733","0.0036075920797884464","0.4478166699409485"
"21","0.16432002699002624","0.004253077320754528","0.4476892650127411"
"22","0.16417955826036632","0.004896990489214659","0.44756248593330383"
"23","0.1640858537517488","0.005539978854358196","0.44743627309799194"
"24","0.16406272272579372","0.006180628668516874","0.4471985101699829"
"25","0.16398910363204777","0.006490745116025209","0.446961909532547"
"26","0.16384687945246695","0.006469111889600754","0.44672659039497375"
"27","0.16373468465171753","0.0064475140534341335","0.44635361433029175"
"28","0.163624548073858","0.006425953470170498","0.44573163986206055"
"29","0.16345514873974026","0.006404429208487272","0.4448617100715637"
"30","0.16334010427817702","0.006382941268384457","0.44399574398994446"
"31","0.1632625327911228","0.006361489649862051","0.4431336522102356"
"32","0.16318234433420004","0.006340075749903917","0.4420245289802551"
"33","0.1631012664642185","0.006653626915067434","0.4409204125404358"
"34","0.16294509298168122","0.006966420914977789","0.4400724172592163"
"35","0.1628892513923347","0.007613810710608959","0.43947941064834595"
"36","0.16287412643432617","0.008256394416093826","0.4388890862464905"
"37","0.16282590627670288","0.008896544575691223","0.43844255805015564"
"38","0.16282790210098028","0.009531037881970406","0.438249409198761"
"39","0.16285985466092825","0.01016269065439701","0.438308447599411"
"40","0.1628263421356678","0.010791517794132233","0.4382260739803314"
"41","0.16274174880236386","0.011417528614401817","0.43814411759376526"
"42","0.16270669233053922","0.012036656960844994","0.4383138120174408"
"43","0.16264977529644967","0.012318234890699387","0.43834155797958374"
"44","0.16258364031091332","0.012598549015820026","0.43822789192199707"
"45","0.16247799964621662","0.012543038465082645","0.4379730820655823"
