"Step","env: CHICKENBANANA - ep_info/Objective","env: CHICKENBANANA - ep_info/Objective__MIN","env: CHICKENBANANA - ep_info/Objective__MAX"
"1115","100","100","100"
"1116","100","100","100"
"1117","100","100","100"
"1118","100","100","100"
"1119","100","100","100"
"1120","100","100","100"
"1121","100","100","100"
"1122","100","100","100"
"1123","100","100","100"
"1124","100","100","100"
"1125","100","100","100"
"1126","100","100","100"
"1127","100","100","100"
"1128","100","100","100"
"1129","100","100","100"
"1130","100","100","100"
"1131","100","100","100"
"1132","100","100","100"
"1133","100","100","100"
"1134","90","0","100"
"1135","90","0","100"
"1136","90","0","100"
"1137","90","0","100"
"1138","90","0","100"
"1139","100","100","100"
"1140","100","100","100"
"1141","90","0","100"
"1142","90","0","100"
"1143","90","0","100"
"1144","100","100","100"
"1145","100","100","100"
"1146","100","100","100"
"1147","100","100","100"
"1148","100","100","100"
"1149","100","100","100"
"1150","100","100","100"
"1151","100","100","100"
"1152","100","100","100"
"1153","100","100","100"
"1154","100","100","100"
"1155","90","0","100"
"1156","90","0","100"
"1157","90","0","100"
"1158","100","100","100"
"1159","90","0","100"
"1160","100","100","100"
"1161","100","100","100"
"1162","100","100","100"
"1163","100","100","100"
"1164","100","100","100"
"1165","100","100","100"
"1166","100","100","100"
"1167","100","100","100"
"1168","100","100","100"
"1169","100","100","100"
"1170","100","100","100"
"1171","100","100","100"
"1172","100","100","100"
"1173","100","100","100"
"1174","100","100","100"
"1175","100","100","100"
"1176","100","100","100"
"1177","100","100","100"
"1178","100","100","100"
"1179","100","100","100"
"1180","100","100","100"
"1181","100","100","100"
"1182","100","100","100"
"1183","100","100","100"
"1184","100","100","100"
"1185","100","100","100"
"1186","100","100","100"
"1187","100","100","100"
"1188","100","100","100"
"1189","100","100","100"
"1190","100","100","100"
"1191","100","100","100"
"1192","100","100","100"
"1193","100","100","100"
"1194","100","100","100"
"1195","100","100","100"
"1196","100","100","100"
"1197","100","100","100"
"1198","100","100","100"
"1199","100","100","100"
"1200","100","100","100"
"1201","100","100","100"
"1202","100","100","100"
"1203","100","100","100"
"1204","100","100","100"
"1205","100","100","100"
"1206","100","100","100"
"1207","100","100","100"
"1208","100","100","100"
"1209","100","100","100"
"1210","100","100","100"
"1211","100","100","100"
"1212","100","100","100"
"1213","100","100","100"
"1214","100","100","100"
"1215","100","100","100"
"1216","100","100","100"
"1217","100","100","100"
"1218","100","100","100"
"1219","100","100","100"
"1220","100","100","100"
"1221","100","100","100"
"1222","100","100","100"
"1223","100","100","100"
"1224","100","100","100"
"1225","100","100","100"
"1226","100","100","100"
"1227","100","100","100"
"1228","100","100","100"
"1229","100","100","100"
"1230","100","100","100"
"1231","100","100","100"
"1232","100","100","100"
"1233","100","100","100"
"1234","100","100","100"
"1235","100","100","100"
"1236","100","100","100"
"1237","100","100","100"
"1238","100","100","100"
"1239","100","100","100"
"1240","100","100","100"
"1241","100","100","100"
"1242","100","100","100"
"1243","100","100","100"
"1244","100","100","100"
"1245","100","100","100"
"1246","100","100","100"
"1247","100","100","100"
"1248","100","100","100"
"1249","100","100","100"
"1250","100","100","100"
"1251","100","100","100"
"1252","100","100","100"
"1253","100","100","100"
"1254","100","100","100"
"1255","100","100","100"
"1256","100","100","100"
"1257","100","100","100"
"1258","100","100","100"
"1259","100","100","100"
"1260","100","100","100"
"1261","100","100","100"
"1262","100","100","100"
"1263","100","100","100"
"1264","100","100","100"
"1265","100","100","100"
"1266","100","100","100"
"1267","100","100","100"
"1268","100","100","100"
"1269","100","100","100"
"1270","100","100","100"
"1271","100","100","100"
"1272","100","100","100"
"1273","100","100","100"
"1274","100","100","100"
"1275","100","100","100"
"1276","100","100","100"
"1277","100","100","100"
"1278","100","100","100"
"1279","100","100","100"
"1280","100","100","100"
"1281","100","100","100"
"1282","100","100","100"
"1283","100","100","100"
"1284","100","100","100"
"1285","100","100","100"
"1286","100","100","100"
"1287","100","100","100"
"1288","100","100","100"
"1289","100","100","100"
"1290","100","100","100"
"1291","100","100","100"
"1292","100","100","100"
"1293","100","100","100"
"1294","100","100","100"
"1295","100","100","100"
"1296","100","100","100"
"1297","100","100","100"
"1298","100","100","100"
"1299","100","100","100"
"1300","100","100","100"
"1301","100","100","100"
"1302","100","100","100"
"1303","100","100","100"
"1304","100","100","100"
"1305","100","100","100"
"1306","100","100","100"
"1307","100","100","100"
"1308","100","100","100"
"1309","100","100","100"
"1310","100","100","100"
"1311","100","100","100"
"1312","100","100","100"
"1313","100","100","100"
"1314","100","100","100"
"1315","100","100","100"
"1316","100","100","100"
"1317","100","100","100"
"1318","100","100","100"
"1319","100","100","100"
"1320","100","100","100"
"1321","100","100","100"
