"Step","env: CHICKENBANANA - ep_info/Banana","env: CHICKENBANANA - ep_info/Banana__MIN","env: CHICKENBANANA - ep_info/Banana__MAX"
"716","30","30","30"
"717","30","30","30"
"718","30","30","30"
"719","30","30","30"
"720","30","30","30"
"721","30","30","30"
"722","30","30","30"
"723","30","30","30"
"724","30","30","30"
"725","30","30","30"
"726","30","30","30"
"727","30","30","30"
"728","30","30","30"
"729","30","30","30"
"730","30","30","30"
"731","30","30","30"
"732","30","30","30"
"733","30","30","30"
"734","30","30","30"
"735","30","30","30"
"736","27","0","30"
"737","30","30","30"
"738","30","30","30"
"739","30","30","30"
"740","30","30","30"
"741","30","30","30"
"742","30","30","30"
"743","30","30","30"
"744","30","30","30"
"745","30","30","30"
"746","30","30","30"
"747","30","30","30"
"748","30","30","30"
"749","30","30","30"
"750","30","30","30"
"751","30","30","30"
"752","30","30","30"
"753","30","30","30"
"754","30","30","30"
"755","30","30","30"
"756","30","30","30"
"757","30","30","30"
"758","30","30","30"
"759","30","30","30"
"760","30","30","30"
"761","30","30","30"
"762","30","30","30"
"763","30","30","30"
"764","30","30","30"
"765","30","30","30"
"766","30","30","30"
"767","30","30","30"
"768","30","30","30"
"769","30","30","30"
"770","30","30","30"
"771","30","30","30"
"772","30","30","30"
"773","30","30","30"
"774","30","30","30"
"775","30","30","30"
"776","30","30","30"
"777","30","30","30"
"778","30","30","30"
"779","30","30","30"
"780","30","30","30"
"781","30","30","30"
"782","30","30","30"
"783","30","30","30"
"784","30","30","30"
"785","30","30","30"
"786","30","30","30"
"787","30","30","30"
"788","30","30","30"
"789","30","30","30"
"790","30","30","30"
"791","30","30","30"
"792","30","30","30"
"793","30","30","30"
"794","30","30","30"
"795","30","30","30"
"796","30","30","30"
"797","30","30","30"
"798","30","30","30"
"799","30","30","30"
"800","30","30","30"
"801","30","30","30"
"802","30","30","30"
"803","30","30","30"
"804","30","30","30"
"805","30","30","30"
"806","30","30","30"
"807","30","30","30"
"808","30","30","30"
"809","30","30","30"
"810","30","30","30"
"811","30","30","30"
"812","30","30","30"
"813","30","30","30"
"814","30","30","30"
"815","30","30","30"
"816","30","30","30"
"817","30","30","30"
"818","30","30","30"
"819","30","30","30"
"820","30","30","30"
"821","30","30","30"
"822","30","30","30"
"823","30","30","30"
"824","30","30","30"
"825","30","30","30"
"826","30","30","30"
"827","30","30","30"
"828","30","30","30"
"829","30","30","30"
"830","30","30","30"
"831","30","30","30"
"832","30","30","30"
"833","30","30","30"
"834","30","30","30"
"835","30","30","30"
"836","30","30","30"
"837","30","30","30"
"838","30","30","30"
"839","30","30","30"
"840","30","30","30"
"841","30","30","30"
"842","30","30","30"
"843","30","30","30"
"844","30","30","30"
"845","30","30","30"
"846","30","30","30"
"847","30","30","30"
"848","30","30","30"
"849","30","30","30"
"850","30","30","30"
"851","30","30","30"
"852","30","30","30"
"853","30","30","30"
"854","30","30","30"
"855","30","30","30"
"856","30","30","30"
"857","30","30","30"
"858","30","30","30"
"859","30","30","30"
"860","30","30","30"
"861","30","30","30"
"862","30","30","30"
"863","30","30","30"
"864","30","30","30"
"865","30","30","30"
"866","30","30","30"
"867","30","30","30"
"868","30","30","30"
"869","30","30","30"
"870","30","30","30"
"871","30","30","30"
"872","30","30","30"
"873","30","30","30"
"874","30","30","30"
"875","30","30","30"
"876","30","30","30"
"877","30","30","30"
"878","30","30","30"
"879","30","30","30"
"880","30","30","30"
"881","30","30","30"
"882","30","30","30"
"883","30","30","30"
"884","30","30","30"
"885","30","30","30"
"886","30","30","30"
"887","30","30","30"
"888","30","30","30"
"889","30","30","30"
"890","30","30","30"
"891","30","30","30"
"892","30","30","30"
"893","30","30","30"
"894","30","30","30"
"895","30","30","30"
"896","30","30","30"
"897","30","30","30"
"898","30","30","30"
"899","30","30","30"
"900","30","30","30"
"901","30","30","30"
"902","30","30","30"
"903","30","30","30"
"904","30","30","30"
"905","30","30","30"
"906","30","30","30"
"907","30","30","30"
"908","30","30","30"
"909","30","30","30"
"910","30","30","30"
"911","30","30","30"
"912","30","30","30"
"913","30","30","30"
"914","30","30","30"
"915","30","30","30"
"916","30","30","30"
"917","30","30","30"
"918","30","30","30"
"919","30","30","30"
"920","30","30","30"
"921","30","30","30"
"922","30","30","30"
"923","30","30","30"
"924","30","30","30"
"925","30","30","30"
"926","30","30","30"
"927","30","30","30"
"928","30","30","30"
"929","30","30","30"
"930","30","30","30"
"931","30","30","30"
"932","30","30","30"
"933","30","30","30"
"934","30","30","30"
"935","30","30","30"
"936","30","30","30"
"937","30","30","30"
"938","30","30","30"
"939","30","30","30"
"940","30","30","30"
"941","30","30","30"
"942","30","30","30"
"943","30","30","30"
"944","30","30","30"
"945","30","30","30"
"946","30","30","30"
"947","30","30","30"
"948","30","30","30"
"949","30","30","30"
"950","30","30","30"
"951","30","30","30"
"952","30","30","30"
"953","30","30","30"
"954","30","30","30"
"955","30","30","30"
"956","30","30","30"
"957","30","30","30"
"958","30","30","30"
"959","30","30","30"
"960","30","30","30"
"961","30","30","30"
"962","30","30","30"
"963","30","30","30"
"964","30","30","30"
"965","30","30","30"
"966","30","30","30"
"967","30","30","30"
"968","30","30","30"
"969","30","30","30"
"970","27","0","30"
"971","30","30","30"
"972","30","30","30"
"973","30","30","30"
"974","30","30","30"
"975","30","30","30"
"976","30","30","30"
"977","30","30","30"
"978","30","30","30"
"979","30","30","30"
"980","30","30","30"
"981","30","30","30"
"982","30","30","30"
"983","30","30","30"
"984","30","30","30"
"985","27","0","30"
"986","30","30","30"
"987","30","30","30"
"988","30","30","30"
"989","30","30","30"
"990","30","30","30"
"991","30","30","30"
"992","30","30","30"
"993","30","30","30"
"994","30","30","30"
"995","30","30","30"
"996","30","30","30"
"997","30","30","30"
"998","30","30","30"
"999","30","30","30"
"1000","30","30","30"
"1001","30","30","30"
"1002","30","30","30"
"1003","30","30","30"
"1004","30","30","30"
"1005","30","30","30"
"1006","30","30","30"
"1007","30","30","30"
"1008","30","30","30"
"1009","30","30","30"
"1010","30","30","30"
"1011","30","30","30"
"1012","30","30","30"
"1013","30","30","30"
"1014","30","30","30"
"1015","30","30","30"
"1016","30","30","30"
"1017","30","30","30"
"1018","30","30","30"
"1019","30","30","30"
"1020","30","30","30"
"1021","30","30","30"
"1022","30","30","30"
"1023","30","30","30"
"1024","30","30","30"
"1025","30","30","30"
"1026","30","30","30"
"1027","30","30","30"
"1028","30","30","30"
"1029","30","30","30"
"1030","30","30","30"
"1031","30","30","30"
"1032","30","30","30"
"1033","30","30","30"
"1034","30","30","30"
"1035","30","30","30"
"1036","30","30","30"
"1037","30","30","30"
"1038","30","30","30"
"1039","30","30","30"
"1040","30","30","30"
"1041","30","30","30"
"1042","30","30","30"
"1043","30","30","30"
"1044","30","30","30"
"1045","30","30","30"
"1046","30","30","30"
"1047","30","30","30"
"1048","30","30","30"
"1049","30","30","30"
"1050","30","30","30"
"1051","30","30","30"
"1052","30","30","30"
"1053","30","30","30"
"1054","30","30","30"
"1055","30","30","30"
"1056","30","30","30"
"1057","30","30","30"
"1058","30","30","30"
"1059","30","30","30"
"1060","30","30","30"
"1061","30","30","30"
"1062","30","30","30"
"1063","30","30","30"
"1064","30","30","30"
"1065","30","30","30"
"1066","30","30","30"
"1067","30","30","30"
"1068","30","30","30"
"1069","30","30","30"
"1070","30","30","30"
"1071","30","30","30"
"1072","30","30","30"
"1073","30","30","30"
"1074","30","30","30"
"1075","30","30","30"
"1076","30","30","30"
"1077","30","30","30"
"1078","30","30","30"
"1079","30","30","30"
"1080","30","30","30"
"1081","30","30","30"
"1082","30","30","30"
"1083","30","30","30"
"1084","30","30","30"
"1085","30","30","30"
"1086","30","30","30"
"1087","30","30","30"
"1088","30","30","30"
"1089","30","30","30"
"1090","30","30","30"
"1091","30","30","30"
"1092","30","30","30"
"1093","30","30","30"
"1094","30","30","30"
"1095","30","30","30"
"1096","30","30","30"
"1097","30","30","30"
"1098","30","30","30"
"1099","30","30","30"
"1100","30","30","30"
"1101","30","30","30"
"1102","30","30","30"
"1103","30","30","30"
"1104","30","30","30"
"1105","30","30","30"
"1106","30","30","30"
"1107","30","30","30"
"1108","30","30","30"
"1109","30","30","30"
"1110","30","30","30"
"1111","30","30","30"
"1112","30","30","30"
"1113","30","30","30"
"1114","30","30","30"
"1115","30","30","30"
"1116","30","30","30"
"1117","30","30","30"
"1118","30","30","30"
"1119","30","30","30"
"1120","30","30","30"
"1121","30","30","30"
"1122","30","30","30"
"1123","30","30","30"
"1124","30","30","30"
"1125","30","30","30"
"1126","30","30","30"
"1127","30","30","30"
"1128","30","30","30"
"1129","30","30","30"
"1130","30","30","30"
"1131","30","30","30"
"1132","30","30","30"
"1133","30","30","30"
"1134","30","30","30"
"1135","30","30","30"
"1136","30","30","30"
"1137","30","30","30"
"1138","30","30","30"
"1139","30","30","30"
"1140","30","30","30"
"1141","30","30","30"
"1142","30","30","30"
"1143","27","0","30"
"1144","30","30","30"
"1145","30","30","30"
"1146","30","30","30"
"1147","30","30","30"
"1148","30","30","30"
"1149","30","30","30"
"1150","30","30","30"
"1151","30","30","30"
"1152","30","30","30"
"1153","30","30","30"
"1154","30","30","30"
"1155","30","30","30"
"1156","30","30","30"
"1157","30","30","30"
"1158","30","30","30"
"1159","30","30","30"
"1160","30","30","30"
"1161","30","30","30"
"1162","30","30","30"
"1163","30","30","30"
"1164","30","30","30"
"1165","30","30","30"
"1166","30","30","30"
"1167","30","30","30"
"1168","30","30","30"
"1169","30","30","30"
"1170","30","30","30"
"1171","30","30","30"
"1172","30","30","30"
"1173","30","30","30"
"1174","30","30","30"
"1175","30","30","30"
"1176","30","30","30"
"1177","30","30","30"
"1178","30","30","30"
"1179","30","30","30"
"1180","30","30","30"
"1181","30","30","30"
"1182","30","30","30"
"1183","30","30","30"
"1184","30","30","30"
"1185","30","30","30"
"1186","30","30","30"
"1187","30","30","30"
"1188","30","30","30"
"1189","30","30","30"
"1190","30","30","30"
"1191","30","30","30"
"1192","30","30","30"
"1193","30","30","30"
"1194","30","30","30"
"1195","30","30","30"
"1196","27","0","30"
"1197","30","30","30"
"1198","30","30","30"
"1199","30","30","30"
"1200","30","30","30"
"1201","30","30","30"
"1202","30","30","30"
"1203","30","30","30"
"1204","30","30","30"
"1205","30","30","30"
"1206","30","30","30"
"1207","30","30","30"
"1208","30","30","30"
"1209","30","30","30"
"1210","30","30","30"
"1211","30","30","30"
"1212","30","30","30"
"1213","30","30","30"
"1214","30","30","30"
"1215","30","30","30"
"1216","30","30","30"
"1217","30","30","30"
"1218","30","30","30"
"1219","30","30","30"
"1220","30","30","30"
"1221","30","30","30"
"1222","30","30","30"
"1223","30","30","30"
"1224","30","30","30"
"1225","30","30","30"
"1226","30","30","30"
"1227","30","30","30"
"1228","30","30","30"
"1229","30","30","30"
"1230","30","30","30"
"1231","30","30","30"
"1232","30","30","30"
"1233","30","30","30"
"1234","30","30","30"
"1235","30","30","30"
"1236","30","30","30"
"1237","27","0","30"
"1238","30","30","30"
"1239","30","30","30"
"1240","30","30","30"
"1241","30","30","30"
"1242","30","30","30"
"1243","30","30","30"
"1244","30","30","30"
"1245","30","30","30"
"1246","30","30","30"
"1247","30","30","30"
"1248","30","30","30"
"1249","30","30","30"
"1250","30","30","30"
"1251","30","30","30"
"1252","30","30","30"
"1253","30","30","30"
"1254","30","30","30"
"1255","30","30","30"
"1256","30","30","30"
"1257","30","30","30"
"1258","30","30","30"
"1259","30","30","30"
"1260","30","30","30"
"1261","30","30","30"
"1262","30","30","30"
"1263","30","30","30"
"1264","30","30","30"
"1265","30","30","30"
"1266","30","30","30"
"1267","30","30","30"
"1268","30","30","30"
"1269","27","0","30"
"1270","30","30","30"
"1271","30","30","30"
"1272","30","30","30"
"1273","30","30","30"
"1274","30","30","30"
"1275","30","30","30"
"1276","30","30","30"
"1277","30","30","30"
"1278","30","30","30"
"1279","30","30","30"
"1280","30","30","30"
"1281","30","30","30"
"1282","30","30","30"
"1283","30","30","30"
"1284","30","30","30"
"1285","30","30","30"
"1286","30","30","30"
"1287","30","30","30"
"1288","30","30","30"
"1289","30","30","30"
"1290","30","30","30"
"1291","30","30","30"
"1292","27","0","30"
"1293","30","30","30"
"1294","30","30","30"
"1295","30","30","30"
"1296","30","30","30"
"1297","30","30","30"
"1298","30","30","30"
"1299","30","30","30"
"1300","30","30","30"
"1301","27","0","30"
"1302","30","30","30"
"1303","30","30","30"
"1304","30","30","30"
"1305","30","30","30"
"1306","30","30","30"
"1307","30","30","30"
"1308","30","30","30"
"1309","30","30","30"
"1310","30","30","30"
"1311","30","30","30"
"1312","30","30","30"
"1313","30","30","30"
"1314","30","30","30"
"1315","30","30","30"
"1316","30","30","30"
"1317","30","30","30"
"1318","30","30","30"
"1319","30","30","30"
"1320","30","30","30"
"1321","30","30","30"
"1322","30","30","30"
"1323","30","30","30"
"1324","30","30","30"
"1325","30","30","30"
"1326","30","30","30"
"1327","30","30","30"
"1328","30","30","30"
"1329","30","30","30"
"1330","30","30","30"
"1331","30","30","30"
"1332","30","30","30"
"1333","30","30","30"
"1334","30","30","30"
"1335","30","30","30"
"1336","30","30","30"
"1337","30","30","30"
"1338","30","30","30"
"1339","30","30","30"
"1340","30","30","30"
"1341","30","30","30"
"1342","30","30","30"
"1343","30","30","30"
"1344","30","30","30"
"1345","30","30","30"
"1346","30","30","30"
"1347","30","30","30"
"1348","30","30","30"
"1349","30","30","30"
